,key_0,type,size,age,gender,has_name,spay_neuter,intake_condition,pit_bull,intake_location,adopt_return,adopt_return_predict_proba,latitude,longitude
14411,14411,DOG,SMALL,8.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.13522524,38.446019,-122.766748
14412,14412,CAT,KITTEN,4.0,Female,0,1,HEALTHY,0,SONOMA COUNTY,0,0.03665164,38.403795,-120.655767
14413,14413,DOG,SMALL,10.0,Male,0,1,HEALTHY,0,SANTA ROSA,0,0.09947089,38.486997,-122.749134
14414,14414,DOG,SMALL,8.0,Male,0,1,HEALTHY,0,SANTA ROSA,0,0.09922934,38.403734,-122.736775
14415,14415,DOG,SMALL,,Female,0,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.06215,-122.53789
14416,14416,DOG,MED,8.0,Male,1,1,UNTREATABLE,0,SONOMA COUNTY,0,0.042881034,,
14417,14417,DOG,MED,,Female,1,0,HEALTHY,1,SANTA ROSA,0,0.0069242385,38.486997,-122.749134
14418,14418,CAT,KITTEN,7.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.09226331,38.610732,-123.200051
14419,14419,DOG,MED,7.0,Male,1,1,HEALTHY,1,SANTA ROSA,0,0.054469634,38.403734,-122.736775
14420,14420,CAT,SMALL,6.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.07582416,38.458384,-122.675588
14421,14421,OTHER,SMALL,,Male,0,0,UNTREATABLE,0,SONOMA COUNTY,0,0.0069242385,,
14422,14422,DOG,MED,13.0,Male,1,0,TREATABLE/REHAB,0,SANTA ROSA,0,0.0069242385,38.439152,-122.672541
14423,14423,DOG,PUPPY,7.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.19651137,38.280393,-122.464588
14424,14424,DOG,LARGE,9.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.059353918,38.394388,-122.850998
14425,14425,CAT,SMALL,5.0,Female,0,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.446019,-122.766748
14426,14426,DOG,MED,10.0,Male,0,1,TREATABLE/REHAB,1,SONOMA COUNTY,0,0.034087762,37.772469,-122.411853
14427,14427,DOG,MED,11.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.03390909,38.236012,-122.730241
14428,14428,DOG,SMALL,7.0,Female,1,1,HEALTHY,0,SONOMA COUNTY,0,0.090576954,38.403734,-122.736775
14429,14429,CAT,SMALL,9.0,Female,1,1,HEALTHY,0,OUT OF COUNTY,0,0.17395233,38.510032,-122.996796
14430,14430,CAT,KITTEN,,Male,0,1,HEALTHY,0,SONOMA COUNTY,0,0.013261708,38.458384,-122.675588
14431,14431,DOG,LARGE,9.0,Female,1,0,TREATABLE/MANAGEABLE,1,SANTA ROSA,0,0.0069242385,,
14432,14432,DOG,MED,8.0,Female,1,1,UNKNOWN,0,SANTA ROSA,0,0.06632115,38.486997,-122.749134
14433,14433,CAT,SMALL,16.0,Female,0,0,UNTREATABLE,0,SONOMA COUNTY,0,0.0069242385,,
14434,14434,CAT,SMALL,,Male,0,1,TREATABLE/REHAB,0,SANTA ROSA,0,0.014055332,38.394388,-122.850998
14435,14435,OTHER,SMALL,,Unknown,0,0,UNTREATABLE,0,SONOMA COUNTY,0,0.0069242385,,
14436,14436,DOG,LARGE,,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.013261708,38.486997,-122.749134
14437,14437,CAT,SMALL,8.0,Female,1,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.280393,-122.464588
14438,14438,CAT,SMALL,,Female,0,1,HEALTHY,0,SONOMA COUNTY,0,0.013321487,,
14439,14439,DOG,MED,10.0,Female,1,1,UNKNOWN,0,SANTA ROSA,0,0.053106394,35.107972,-106.577935
14440,14440,CAT,SMALL,,Unknown,0,0,UNTREATABLE,0,SONOMA COUNTY,0,0.0069242385,,
14441,14441,DOG,TOY,12.0,Male,1,1,TREATABLE/MANAGEABLE,0,SONOMA COUNTY,0,0.06615763,38.346718,-122.695947
14442,14442,DOG,MED,13.0,Female,1,1,HEALTHY,0,SONOMA COUNTY,0,0.03646152,38.403734,-122.736775
14443,14443,CAT,SMALL,,Male,0,1,HEALTHY,0,SONOMA COUNTY,0,0.013321487,38.236012,-122.730241
14444,14444,DOG,SMALL,,Unknown,0,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,,
14445,14445,CAT,SMALL,,Female,1,1,HEALTHY,0,SONOMA COUNTY,0,0.013321487,38.406591,-123.001365
14446,14446,CAT,KITTEN,2.0,Male,0,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,37.916331,-122.020165
14447,14447,DOG,TOY,9.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.06828261,38.458965,-122.630156
14448,14448,DOG,LARGE,8.0,Male,1,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.446019,-122.766748
14449,14449,DOG,MED,,Male,1,0,UNTREATABLE,1,SANTA ROSA,0,0.0069242385,,
14450,14450,DOG,MED,15.0,Female,1,1,UNKNOWN,0,SANTA ROSA,0,0.019932108,38.394388,-122.850998
14451,14451,CAT,SMALL,,Female,0,1,HEALTHY,0,SANTA ROSA,0,0.014055332,38.403734,-122.736775
14452,14452,OTHER,SMALL,,Unknown,0,0,UNTREATABLE,0,SONOMA COUNTY,0,0.0069242385,,
14453,14453,DOG,MED,6.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.08051052,38.403734,-122.736775
14454,14454,CAT,KITTEN,3.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.12431511,38.403734,-122.736775
14455,14455,DOG,MED,8.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.11622492,38.486997,-122.749134
14456,14456,OTHER,LARGE,9.0,Female,0,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.280393,-122.464588
14457,14457,DOG,TOY,4.0,Male,0,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.346718,-122.695947
14458,14458,CAT,SMALL,,Female,0,1,HEALTHY,0,SONOMA COUNTY,0,0.013321487,38.236012,-122.730241
14459,14459,CAT,KITTEN,3.0,Female,0,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,38.236012,-122.730241
14460,14460,CAT,SMALL,,Unknown,0,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.486997,-122.749134
14461,14461,DOG,LARGE,12.0,Male,1,1,UNTREATABLE,0,SONOMA COUNTY,0,0.030141236,,
14462,14462,DOG,MED,5.0,Male,1,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,38.280393,-122.464588
14463,14463,DOG,MED,14.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.026971584,38.510032,-122.996796
14464,14464,DOG,LARGE,5.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.09790715,38.403734,-122.736775
14465,14465,CAT,KITTEN,2.0,Unknown,0,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,,
14466,14466,CAT,SMALL,5.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.08321035,38.486997,-122.749134
14467,14467,CAT,SMALL,8.0,Female,0,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.486997,-122.749134
14468,14468,DOG,SMALL,10.0,Male,1,1,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.030090377,38.346718,-122.695947
14469,14469,DOG,LARGE,,Male,0,0,TREATABLE/MANAGEABLE,0,SONOMA COUNTY,0,0.0069242385,,
14470,14470,CAT,SMALL,4.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.08724763,38.458384,-122.675588
14471,14471,DOG,SMALL,3.0,Male,1,1,UNKNOWN,0,SONOMA COUNTY,0,0.12797402,38.346718,-122.695947
14472,14472,DOG,LARGE,6.0,Male,0,1,HEALTHY,1,SONOMA COUNTY,0,0.065404676,38.790859,-123.010876
14473,14473,DOG,PUPPY,6.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.18750344,38.446019,-122.766748
14474,14474,OTHER,SMALL,,Male,0,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.446019,-122.766748
14475,14475,DOG,TOY,20.0,Female,0,0,TREATABLE/MANAGEABLE,0,SANTA ROSA,0,0.0069242385,37.772469,-122.411853
14476,14476,CAT,KITTEN,,Unknown,0,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.486997,-122.749134
14477,14477,DOG,SMALL,8.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.13522524,38.486997,-122.749134
14478,14478,CAT,KITTEN,3.0,Female,1,1,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.024158785,38.394388,-122.850998
14479,14479,CAT,SMALL,,Male,1,1,UNTREATABLE,0,SANTA ROSA,0,0.016366668,,
14480,14480,DOG,MED,3.0,Male,1,0,HEALTHY,1,SANTA ROSA,0,0.0069242385,38.403734,-122.736775
14481,14481,CAT,SMALL,6.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.07691273,38.486997,-122.749134
14482,14482,DOG,LARGE,11.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.037280396,38.510032,-122.996796
14483,14483,DOG,LARGE,10.0,Female,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.394388,-122.850998
14484,14484,DOG,SMALL,3.0,Male,1,1,UNKNOWN,0,SANTA ROSA,0,0.124281965,38.446019,-122.766748
14485,14485,DOG,MED,4.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.07761617,37.922963,-122.338618
14486,14486,DOG,MED,,Male,1,0,UNKNOWN,1,SANTA ROSA,0,0.0069242385,38.458384,-122.675588
14487,14487,DOG,LARGE,,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.013261708,38.510032,-122.996796
14488,14488,DOG,LARGE,,Male,1,1,HEALTHY,1,SONOMA COUNTY,0,0.013261708,,
14489,14489,DOG,SMALL,,Male,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,,
14490,14490,OTHER,SMALL,7.0,Male,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.394388,-122.850998
14491,14491,CAT,SMALL,,Female,0,1,HEALTHY,0,SONOMA COUNTY,0,0.013321487,38.394388,-122.850998
14492,14492,CAT,KITTEN,6.0,Female,0,1,HEALTHY,0,SANTA ROSA,0,0.065564774,38.486997,-122.749134
14493,14493,OTHER,SMALL,,Unknown,0,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,,
14494,14494,CAT,KITTEN,,Unknown,0,0,UNTREATABLE,0,SONOMA COUNTY,0,0.0069242385,,
14495,14495,DOG,SMALL,6.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.07312312,38.486997,-122.749134
14496,14496,CAT,SMALL,15.0,Male,1,1,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.017047666,39.126839,-123.553207
14497,14497,DOG,MED,4.0,Female,1,1,HEALTHY,1,SANTA ROSA,0,0.13174921,38.439152,-122.672541
14498,14498,CAT,KITTEN,3.0,Male,1,1,TREATABLE/REHAB,0,SANTA ROSA,0,0.028549911,38.486997,-122.749134
14499,14499,CAT,KITTEN,,Unknown,0,0,UNTREATABLE,0,SONOMA COUNTY,0,0.0069242385,,
14500,14500,OTHER,SMALL,,Male,0,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,38.446019,-122.766748
14501,14501,CAT,KITTEN,3.0,Female,0,1,HEALTHY,0,SANTA ROSA,0,0.05198367,38.458384,-122.675588
14502,14502,DOG,SMALL,,Female,1,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.458384,-122.675588
14503,14503,DOG,TOY,11.0,Male,1,1,TREATABLE/MANAGEABLE,0,SANTA ROSA,1,0.107404605,38.394388,-122.850998
14504,14504,DOG,LARGE,7.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.07012193,38.439152,-122.672541
14505,14505,DOG,MED,7.0,Male,1,0,HEALTHY,1,SANTA ROSA,0,0.0069242385,38.416879,-122.549913
14506,14506,CAT,KITTEN,,Unknown,0,0,UNTREATABLE,0,SONOMA COUNTY,0,0.0069242385,,
14507,14507,DOG,MED,6.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.10862973,38.446019,-122.766748
14508,14508,CAT,SMALL,,Female,0,1,TREATABLE/MANAGEABLE,0,SONOMA COUNTY,0,0.014657889,38.446019,-122.766748
14509,14509,DOG,MED,,Unknown,0,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,,
14510,14510,DOG,SMALL,21.0,Male,0,0,UNTREATABLE,0,SANTA ROSA,0,0.0069242385,,
14511,14511,OTHER,SMALL,,Male,0,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.458965,-122.630156
14512,14512,DOG,MED,10.0,Male,0,1,HEALTHY,0,SONOMA COUNTY,0,0.051753685,38.346718,-122.695947
14513,14513,CAT,KITTEN,,Unknown,0,0,TREATABLE/MANAGEABLE,0,SONOMA COUNTY,0,0.0069242385,38.486997,-122.749134
14514,14514,CAT,SMALL,16.0,Male,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.458384,-122.675588
14515,14515,CAT,SMALL,9.0,Male,0,1,UNTREATABLE,0,SONOMA COUNTY,0,0.06035224,38.236012,-122.730241
14516,14516,DOG,LARGE,7.0,Male,1,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.446019,-122.766748
14517,14517,DOG,LARGE,5.0,Female,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.596259,-122.603413
14518,14518,DOG,TOY,6.0,Male,1,1,UNKNOWN,0,SONOMA COUNTY,0,0.050211646,37.803359,-122.208722
14519,14519,CAT,SMALL,8.0,Male,0,0,UNTREATABLE,0,SONOMA COUNTY,0,0.0069242385,,
14520,14520,CAT,KITTEN,4.0,Unknown,0,0,UNTREATABLE,0,SONOMA COUNTY,0,0.0069242385,,
14521,14521,DOG,SMALL,6.0,Male,0,1,TREATABLE/REHAB,1,SANTA ROSA,0,0.05466566,38.314417,-122.656863
14522,14522,DOG,LARGE,13.0,Male,1,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,38.406591,-123.001365
14523,14523,DOG,X-LRG,19.0,Female,1,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,37.462383,-122.234589
14524,14524,CAT,KITTEN,7.0,Male,0,1,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.022352517,38.346718,-122.695947
14525,14525,CAT,KITTEN,6.0,Unknown,0,0,UNTREATABLE,0,SONOMA COUNTY,0,0.0069242385,,
14526,14526,DOG,PUPPY,5.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.17167446,38.458384,-122.675588
14527,14527,DOG,MED,8.0,Female,1,1,HEALTHY,0,SONOMA COUNTY,0,0.06877125,38.245316,-122.59871
14528,14528,CAT,SMALL,,Male,1,1,TREATABLE/MANAGEABLE,0,SANTA ROSA,0,0.014055332,38.458384,-122.675588
14529,14529,CAT,KITTEN,7.0,Female,0,1,HEALTHY,0,SANTA ROSA,0,0.074856214,38.486997,-122.749134
14530,14530,DOG,TOY,9.0,Male,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.446019,-122.766748
14531,14531,DOG,LARGE,13.0,Female,1,1,HEALTHY,1,SONOMA COUNTY,0,0.05233323,38.510032,-122.996796
14532,14532,DOG,MED,4.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.07761617,43.579675,-116.224114
14533,14533,DOG,MED,,Male,1,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.486997,-122.749134
14534,14534,CAT,SMALL,6.0,Female,0,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.486997,-122.749134
14535,14535,CAT,KITTEN,5.0,Female,0,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,,
14536,14536,DOG,SMALL,3.0,Male,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.439152,-122.672541
14537,14537,DOG,MED,5.0,Female,0,1,TREATABLE/MANAGEABLE,0,SONOMA COUNTY,0,0.09777215,38.790859,-123.010876
14538,14538,CAT,SMALL,,Male,0,1,UNTREATABLE,0,SONOMA COUNTY,0,0.015514044,,
14539,14539,DOG,SMALL,7.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.103793286,38.439152,-122.672541
14540,14540,CAT,SMALL,3.0,Female,0,1,HEALTHY,0,SANTA ROSA,0,0.062474933,37.941502,-122.32399
14541,14541,DOG,X-LRG,8.0,Male,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.403734,-122.736775
14542,14542,DOG,LARGE,,Male,1,0,UNKNOWN,1,SANTA ROSA,0,0.0069242385,38.446019,-122.766748
14543,14543,CAT,KITTEN,5.0,Unknown,0,0,UNTREATABLE,0,SONOMA COUNTY,0,0.0069242385,,
14544,14544,DOG,LARGE,5.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.09790715,38.439152,-122.672541
14545,14545,CAT,SMALL,16.0,Female,1,1,UNKNOWN,0,SANTA ROSA,0,0.023687981,38.236012,-122.730241
14546,14546,CAT,KITTEN,3.0,Male,0,1,HEALTHY,0,SANTA ROSA,1,0.064340204,38.491884,-122.90672
14547,14547,DOG,LARGE,12.0,Male,1,1,HEALTHY,1,SONOMA COUNTY,0,0.050106246,38.394388,-122.850998
14548,14548,CAT,SMALL,3.0,Female,0,1,UNKNOWN,0,SANTA ROSA,0,0.07332767,38.403734,-122.736775
14549,14549,DOG,MED,14.0,Male,1,1,UNTREATABLE,0,SONOMA COUNTY,0,0.020665642,38.468829,-123.018829
14550,14550,CAT,KITTEN,5.0,Female,0,1,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.02060279,38.446019,-122.766748
14551,14551,DOG,LARGE,17.0,Male,1,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.486997,-122.749134
14552,14552,CAT,SMALL,,Unknown,0,0,UNTREATABLE,0,SANTA ROSA,0,0.0069242385,,
14553,14553,DOG,SMALL,3.0,Female,0,1,HEALTHY,0,SANTA ROSA,0,0.08861719,38.346718,-122.695947
14554,14554,DOG,SMALL,,Female,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.281163,-122.294975
14555,14555,DOG,MED,5.0,Female,0,1,TREATABLE/REHAB,1,SONOMA COUNTY,0,0.036048386,38.403734,-122.736775
14556,14556,CAT,KITTEN,3.0,Male,0,1,TREATABLE/REHAB,0,SANTA ROSA,0,0.025062114,38.729916,-122.883041
14557,14557,DOG,LARGE,8.0,Male,0,1,HEALTHY,0,SANTA ROSA,0,0.14903782,37.972497,-122.607804
14558,14558,CAT,SMALL,5.0,Female,1,1,UNTREATABLE,0,SANTA ROSA,1,0.12702858,,
14559,14559,DOG,SMALL,6.0,Female,0,0,TREATABLE/MANAGEABLE,0,SONOMA COUNTY,0,0.0069242385,,
14560,14560,DOG,SMALL,8.0,Male,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.491884,-122.90672
14561,14561,DOG,LARGE,4.0,Female,0,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,37.916331,-122.020165
14562,14562,DOG,SMALL,9.0,Male,0,1,HEALTHY,0,SANTA ROSA,0,0.09947089,39.003747,-122.875074
14563,14563,DOG,MED,8.0,Male,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.236012,-122.730241
14564,14564,CAT,KITTEN,3.0,Female,0,1,HEALTHY,0,SONOMA COUNTY,0,0.0349763,38.403734,-122.736775
14565,14565,DOG,PUPPY,6.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.06270581,38.346718,-122.695947
14566,14566,OTHER,LARGE,,Female,0,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,38.394388,-122.850998
14567,14567,CAT,KITTEN,6.0,Male,0,1,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.022316884,38.394388,-122.850998
14568,14568,CAT,KITTEN,3.0,Female,0,1,HEALTHY,0,SONOMA COUNTY,0,0.0349763,38.117407,-122.559327
14569,14569,DOG,LARGE,8.0,Male,1,0,HEALTHY,1,ROHNERT PARK,0,0.013272133,38.346718,-122.695947
14570,14570,DOG,LARGE,10.0,Male,1,0,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.0069242385,38.618857,-122.861927
14571,14571,DOG,LARGE,,Male,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.432805,-122.865868
14572,14572,DOG,MED,15.0,Male,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.236012,-122.730241
14573,14573,DOG,LARGE,5.0,Male,0,1,HEALTHY,0,SONOMA COUNTY,0,0.063148335,38.346718,-122.695947
14574,14574,DOG,PUPPY,2.0,Female,0,0,UNKNOWN,1,SONOMA COUNTY,0,0.0069242385,38.486997,-122.749134
14575,14575,CAT,SMALL,11.0,Female,1,1,UNKNOWN,0,SANTA ROSA,0,0.038588706,38.439152,-122.672541
14576,14576,OTHER,SMALL,,Unknown,0,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,38.403734,-122.736775
14577,14577,CAT,SMALL,10.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.12136684,38.486997,-122.749134
14578,14578,DOG,SMALL,12.0,Female,0,1,HEALTHY,0,SANTA ROSA,0,0.09117671,37.772469,-122.411853
14579,14579,OTHER,MED,2.0,Female,0,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,38.040193,-122.707957
14580,14580,DOG,SMALL,4.0,Male,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.790859,-123.010876
14581,14581,DOG,SMALL,4.0,Male,1,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.236012,-122.730241
14582,14582,DOG,SMALL,,Unknown,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.618857,-122.861927
14583,14583,CAT,SMALL,19.0,Female,1,1,TREATABLE/MANAGEABLE,0,SONOMA COUNTY,0,0.035947885,,
14584,14584,DOG,SMALL,15.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.033917934,38.406591,-123.001365
14585,14585,CAT,SMALL,6.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.07582416,38.458965,-122.630156
14586,14586,CAT,SMALL,,Male,0,0,UNTREATABLE,0,SONOMA COUNTY,0,0.0069242385,,
14587,14587,OTHER,MED,,Unknown,0,0,UNTREATABLE,0,SANTA ROSA,0,0.0069242385,,
14588,14588,DOG,TOY,10.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.06675918,38.406591,-123.001365
14589,14589,CAT,SMALL,4.0,Female,1,1,HEALTHY,0,SONOMA COUNTY,0,0.0737221,38.486997,-122.749134
14590,14590,DOG,TOY,7.0,Female,0,1,HEALTHY,0,SONOMA COUNTY,0,0.05515731,38.346718,-122.695947
14591,14591,DOG,MED,7.0,Male,1,1,HEALTHY,1,SANTA ROSA,0,0.054469634,38.394388,-122.850998
14592,14592,DOG,TOY,,Male,1,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.486997,-122.749134
14593,14593,DOG,LARGE,,Male,1,1,HEALTHY,1,SANTA ROSA,0,0.012686619,38.762846,-121.28833
14594,14594,CAT,KITTEN,5.0,Male,0,1,HEALTHY,0,SONOMA COUNTY,0,0.054750513,38.486997,-122.749134
14595,14595,DOG,PUPPY,2.0,Female,0,0,HEALTHY,0,OUT OF COUNTY,0,0.10648887,37.916331,-122.020165
14596,14596,CAT,KITTEN,7.0,Female,1,1,HEALTHY,0,SONOMA COUNTY,0,0.06930116,38.403734,-122.736775
14597,14597,CAT,SMALL,16.0,Female,0,1,HEALTHY,0,SANTA ROSA,0,0.049855977,38.446019,-122.766748
14598,14598,CAT,SMALL,9.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.094014786,38.541541,-122.809202
14599,14599,OTHER,SMALL,,Male,0,0,UNTREATABLE,0,SONOMA COUNTY,0,0.0069242385,,
14600,14600,CAT,KITTEN,6.0,Male,0,1,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.022316884,38.618857,-122.861927
14601,14601,DOG,LARGE,5.0,Male,1,1,UNKNOWN,0,SANTA ROSA,0,0.07024167,37.916331,-122.020165
14602,14602,OTHER,SMALL,,Male,1,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.458384,-122.675588
14603,14603,OTHER,SMALL,,Male,1,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.458384,-122.675588
14604,14604,CAT,KITTEN,3.0,Male,0,1,UNKNOWN,0,SONOMA COUNTY,0,0.05303145,38.245316,-122.59871
14605,14605,DOG,SMALL,9.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.058191467,38.394388,-122.850998
14606,14606,CAT,MED,9.0,Male,0,1,HEALTHY,0,SANTA ROSA,0,0.08677771,38.236012,-122.730241
14607,14607,DOG,MED,8.0,Male,1,1,UNKNOWN,0,SANTA ROSA,0,0.056878835,38.403734,-122.736775
14608,14608,DOG,MED,6.0,Male,0,1,HEALTHY,0,SONOMA COUNTY,0,0.05395898,38.446019,-122.766748
14609,14609,CAT,SMALL,16.0,Male,0,1,HEALTHY,0,SONOMA COUNTY,0,0.02879276,38.541541,-122.809202
14610,14610,CAT,SMALL,8.0,Female,0,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.486997,-122.749134
14611,14611,CAT,SMALL,,Male,0,1,HEALTHY,0,SONOMA COUNTY,0,0.013321487,38.325442,-122.71081
14612,14612,DOG,LARGE,7.0,Male,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.446019,-122.766748
14613,14613,CAT,KITTEN,7.0,Male,0,1,HEALTHY,0,SONOMA COUNTY,0,0.03567705,38.486997,-122.749134
14614,14614,DOG,MED,8.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.11622492,38.403734,-122.736775
14615,14615,CAT,SMALL,,Unknown,0,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.486997,-122.749134
14616,14616,CAT,KITTEN,6.0,Female,0,1,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.022316884,38.346718,-122.695947
14617,14617,CAT,KITTEN,6.0,Unknown,0,0,UNTREATABLE,0,SONOMA COUNTY,0,0.0069242385,,
14618,14618,DOG,LARGE,,Female,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.403734,-122.736775
14619,14619,OTHER,SMALL,,Unknown,0,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.236012,-122.730241
14620,14620,DOG,SMALL,,Male,0,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.06215,-122.53789
14621,14621,DOG,LARGE,14.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.025251977,38.446019,-122.766748
14622,14622,DOG,SMALL,11.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.053967327,38.439152,-122.672541
14623,14623,DOG,MED,7.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.12702496,38.446019,-122.766748
14624,14624,DOG,SMALL,,Female,0,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,,
14625,14625,DOG,LARGE,10.0,Female,0,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,39.278782,-123.247219
14626,14626,DOG,LARGE,5.0,Male,1,1,UNKNOWN,0,SONOMA COUNTY,0,0.0706847,38.236012,-122.730241
14627,14627,DOG,MED,4.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.10704643,37.857996,-122.245672
14628,14628,CAT,SMALL,,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.013321487,38.439152,-122.672541
14629,14629,DOG,SMALL,7.0,Male,1,1,HEALTHY,1,SONOMA COUNTY,0,0.0875832,38.439152,-122.672541
